ChurnEventID,CustomerID,SubscriptionID,Churned,ChurnDate,ChurnReason
CHURN0001924,CUST01291,SUB001291,False,,
CHURN0001925,CUST01641,SUB001641,False,,
CHURN0001926,CUST00952,SUB000952,True,2025-11-06,Moved to competitor
CHURN0001927,CUST03395,SUB003395,True,2025-09-17,Lack of features
CHURN0001928,CUST02683,SUB002683,True,2025-09-17,Found alternative
CHURN0001929,CUST00988,SUB000988,True,2025-11-17,Billing issue
CHURN0001930,CUST01219,SUB001219,False,,
CHURN0001931,CUST00921,SUB000921,False,,
CHURN0001932,CUST02786,SUB002786,True,2024-10-31,Other
CHURN0001933,CUST01356,SUB001356,True,2025-11-17,Infrequent use
CHURN0001934,CUST00170,SUB000170,True,2025-09-15,Found alternative
CHURN0001935,CUST00521,SUB000521,False,,
CHURN0001936,CUST01487,SUB001487,False,,
CHURN0001937,CUST00040,SUB000040,True,2025-11-01,Moved to competitor
CHURN0001938,CUST01561,SUB001561,True,2025-10-16,Other
CHURN0001939,CUST03333,SUB003333,False,,
CHURN0001940,CUST01419,SUB001419,False,,
CHURN0001941,CUST00955,SUB000955,True,2025-07-12,Other
CHURN0001942,CUST03298,SUB003298,False,,
CHURN0001943,CUST00984,SUB000984,True,2025-08-18,Lack of features
CHURN0001944,CUST03196,SUB003196,False,,
CHURN0001945,CUST00975,SUB000975,True,2025-03-18,Infrequent use
CHURN0001946,CUST00038,SUB000038,True,2025-07-08,Poor experience
CHURN0001947,CUST02376,SUB002376,False,,
CHURN0001948,CUST01275,SUB001275,False,,
CHURN0001949,CUST01200,SUB001200,False,,
CHURN0001950,CUST01626,SUB001626,True,2025-08-23,Moved to competitor
CHURN0001951,CUST00914,SUB000914,True,2025-08-11,Other
CHURN0001952,CUST00454,SUB000454,False,,
CHURN0001953,CUST00037,SUB000037,True,2025-10-31,Poor experience
CHURN0001954,CUST03388,SUB003388,True,2025-10-29,Other
CHURN0001955,CUST01712,SUB001712,False,,
CHURN0001956,CUST03021,SUB003021,True,2025-08-23,Moved to competitor
CHURN0001957,CUST00796,SUB000796,False,,
CHURN0001958,CUST00973,SUB000973,True,2025-09-07,Found alternative
CHURN0001959,CUST00593,SUB000593,True,2025-10-05,Poor experience
CHURN0001960,CUST01138,SUB001138,False,,
CHURN0001961,CUST03112,SUB003112,False,,
CHURN0001962,CUST01325,SUB001325,False,,
CHURN0001963,CUST02272,SUB002272,False,,
CHURN0001964,CUST00318,SUB000318,False,,
CHURN0001965,CUST02397,SUB002397,True,2025-10-22,Found alternative
CHURN0001966,CUST02163,SUB002163,False,,
CHURN0001967,CUST02746,SUB002746,False,,
CHURN0001968,CUST01347,SUB001347,True,2024-08-26,Moved to competitor
CHURN0001969,CUST01592,SUB001592,True,2025-11-07,Poor experience
CHURN0001970,CUST03112,SUB003112,False,,
CHURN0001971,CUST01890,SUB001890,False,,
CHURN0001972,CUST02088,SUB002088,False,,
CHURN0001973,CUST01997,SUB001997,False,,
CHURN0001974,CUST01773,SUB001773,False,,
CHURN0001975,CUST01313,SUB001313,False,,
CHURN0001976,CUST01286,SUB001286,True,2024-11-26,Poor experience
CHURN0001977,CUST00216,SUB000216,False,,
CHURN0001978,CUST03219,SUB003219,True,2025-09-06,Moved to competitor
CHURN0001979,CUST02384,SUB002384,True,2024-08-04,Lack of features
CHURN0001980,CUST03240,SUB003240,True,2025-11-09,Found alternative
CHURN0001981,CUST02140,SUB002140,True,2025-10-16,Price
CHURN0001982,CUST02401,SUB002401,True,2025-07-03,Moved to competitor
CHURN0001983,CUST02619,SUB002619,False,,
CHURN0001984,CUST02864,SUB002864,False,,
CHURN0001985,CUST01705,SUB001705,False,,
CHURN0001986,CUST02829,SUB002829,True,2025-05-02,Found alternative
CHURN0001987,CUST00363,SUB000363,False,,
CHURN0001988,CUST02605,SUB002605,True,2025-09-16,Moved to competitor
CHURN0001989,CUST03417,SUB003417,True,2024-06-28,Poor experience
CHURN0001990,CUST01717,SUB001717,False,,
CHURN0001991,CUST01194,SUB001194,True,2025-09-08,Moved to competitor
CHURN0001992,CUST00356,SUB000356,True,2024-07-26,Moved to competitor
CHURN0001993,CUST00191,SUB000191,False,,
CHURN0001994,CUST02470,SUB002470,True,2025-11-12,Price
CHURN0001995,CUST00700,SUB000700,True,2025-03-06,Poor experience
CHURN0001996,CUST02055,SUB002055,False,,
CHURN0001997,CUST02181,SUB002181,True,2024-04-29,Found alternative
CHURN0001998,CUST00557,SUB000557,True,2025-05-07,Found alternative
CHURN0001999,CUST00826,SUB000826,False,,
CHURN0002000,CUST02809,SUB002809,False,,
CHURN0002001,CUST01055,SUB001055,True,2025-09-28,Moved to competitor
CHURN0002002,CUST02583,SUB002583,True,2025-11-17,Infrequent use
CHURN0002003,CUST00426,SUB000426,True,2025-03-10,Lack of features
CHURN0002004,CUST03466,SUB003466,False,,
CHURN0002005,CUST02720,SUB002720,True,2025-05-19,Other
CHURN0002006,CUST02411,SUB002411,False,,
CHURN0002007,CUST01575,SUB001575,False,,
CHURN0002008,CUST02130,SUB002130,True,2025-11-07,Price
CHURN0002009,CUST02404,SUB002404,True,2024-12-11,Moved to competitor
CHURN0002010,CUST03330,SUB003330,False,,
CHURN0002011,CUST00589,SUB000589,True,2023-11-06,Poor experience
CHURN0002012,CUST02013,SUB002013,False,,
CHURN0002013,CUST01548,SUB001548,False,,
CHURN0002014,CUST00295,SUB000295,True,2025-11-12,Infrequent use
CHURN0002015,CUST01986,SUB001986,False,,
CHURN0002016,CUST01248,SUB001248,False,,
CHURN0002017,CUST01549,SUB001549,False,,
CHURN0002018,CUST03118,SUB003118,True,2025-09-19,Lack of features
CHURN0002019,CUST01691,SUB001691,False,,
CHURN0002020,CUST01137,SUB001137,True,2025-11-17,Other
CHURN0002021,CUST01257,SUB001257,True,2025-11-13,Other
CHURN0002022,CUST02065,SUB002065,False,,
CHURN0002023,CUST00360,SUB000360,True,2024-10-01,Price
CHURN0002024,CUST03295,SUB003295,True,2025-10-26,Other
CHURN0002025,CUST02914,SUB002914,False,,
CHURN0002026,CUST00700,SUB000700,True,2025-05-27,Lack of features
CHURN0002027,CUST00448,SUB000448,True,2025-06-05,Price
CHURN0002028,CUST02904,SUB002904,False,,
CHURN0002029,CUST02413,SUB002413,True,2025-02-24,Found alternative
CHURN0002030,CUST00675,SUB000675,True,2025-11-13,Price
CHURN0002031,CUST01008,SUB001008,True,2025-07-07,Moved to competitor
CHURN0002032,CUST01350,SUB001350,False,,
CHURN0002033,CUST02515,SUB002515,True,2025-09-28,Infrequent use
CHURN0002034,CUST02462,SUB002462,True,2025-11-17,Poor experience
CHURN0002035,CUST00586,SUB000586,True,2025-11-05,Billing issue
CHURN0002036,CUST01257,SUB001257,True,2025-11-17,Other
CHURN0002037,CUST01248,SUB001248,False,,
CHURN0002038,CUST00994,SUB000994,True,2025-09-09,Billing issue
CHURN0002039,CUST01436,SUB001436,False,,
CHURN0002040,CUST00572,SUB000572,True,2025-11-17,Poor experience
CHURN0002041,CUST02383,SUB002383,False,,
CHURN0002042,CUST01246,SUB001246,False,,
CHURN0002043,CUST02085,SUB002085,True,2025-08-19,Price
CHURN0002044,CUST00989,SUB000989,False,,
CHURN0002045,CUST00278,SUB000278,False,,
CHURN0002046,CUST01220,SUB001220,True,2025-05-28,Moved to competitor
CHURN0002047,CUST02964,SUB002964,False,,
CHURN0002048,CUST01888,SUB001888,True,2025-09-04,Lack of features
CHURN0002049,CUST00484,SUB000484,False,,
CHURN0002050,CUST01266,SUB001266,False,,
CHURN0002051,CUST03396,SUB003396,False,,
CHURN0002052,CUST00731,SUB000731,True,2025-08-23,Poor experience
CHURN0002053,CUST02240,SUB002240,False,,
CHURN0002054,CUST01041,SUB001041,False,,
CHURN0002055,CUST02572,SUB002572,True,2025-11-10,Infrequent use
CHURN0002056,CUST00918,SUB000918,True,2025-11-10,Poor experience
CHURN0002057,CUST02449,SUB002449,False,,
CHURN0002058,CUST00886,SUB000886,True,2024-05-11,Found alternative
CHURN0002059,CUST02753,SUB002753,False,,
CHURN0002060,CUST00022,SUB000022,False,,
CHURN0002061,CUST00474,SUB000474,False,,
CHURN0002062,CUST03192,SUB003192,False,,
CHURN0002063,CUST02258,SUB002258,False,,
CHURN0002064,CUST02354,SUB002354,True,2025-07-28,Other
CHURN0002065,CUST03342,SUB003342,True,2025-10-25,Infrequent use
CHURN0002066,CUST00704,SUB000704,True,2025-03-25,Found alternative
CHURN0002067,CUST00687,SUB000687,False,,
CHURN0002068,CUST00285,SUB000285,False,,
CHURN0002069,CUST00716,SUB000716,False,,
CHURN0002070,CUST00763,SUB000763,False,,
CHURN0002071,CUST01251,SUB001251,False,,
CHURN0002072,CUST00948,SUB000948,False,,
CHURN0002073,CUST02429,SUB002429,True,2025-09-14,Found alternative
CHURN0002074,CUST02508,SUB002508,True,2025-01-09,Other
CHURN0002075,CUST01031,SUB001031,True,2025-11-15,Moved to competitor
CHURN0002076,CUST00029,SUB000029,False,,
CHURN0002077,CUST00907,SUB000907,True,2025-11-03,Moved to competitor
CHURN0002078,CUST03105,SUB003105,False,,
CHURN0002079,CUST02927,SUB002927,True,2025-02-11,Price
CHURN0002080,CUST02127,SUB002127,False,,
CHURN0002081,CUST02995,SUB002995,False,,
CHURN0002082,CUST02507,SUB002507,True,2025-11-14,Lack of features
CHURN0002083,CUST00570,SUB000570,False,,
CHURN0002084,CUST02007,SUB002007,True,2025-02-26,Moved to competitor
CHURN0002085,CUST01454,SUB001454,True,2025-04-13,Other
CHURN0002086,CUST00738,SUB000738,True,2025-08-29,Moved to competitor
CHURN0002087,CUST03357,SUB003357,True,2024-12-08,Billing issue
CHURN0002088,CUST00516,SUB000516,True,2025-02-15,Infrequent use
CHURN0002089,CUST02001,SUB002001,False,,
CHURN0002090,CUST03171,SUB003171,True,2025-11-16,Lack of features
CHURN0002091,CUST02445,SUB002445,True,2025-10-17,Found alternative
CHURN0002092,CUST00039,SUB000039,True,2025-05-09,Lack of features
CHURN0002093,CUST03343,SUB003343,True,2025-01-30,Price
CHURN0002094,CUST00887,SUB000887,True,2025-11-04,Other
CHURN0002095,CUST02845,SUB002845,True,2025-11-10,Found alternative
CHURN0002096,CUST02205,SUB002205,False,,
CHURN0002097,CUST01099,SUB001099,False,,
CHURN0002098,CUST02932,SUB002932,True,2025-08-03,Found alternative
CHURN0002099,CUST01824,SUB001824,False,,
CHURN0002100,CUST03202,SUB003202,True,2025-08-22,Infrequent use
CHURN0002101,CUST01711,SUB001711,True,2025-10-21,Poor experience
CHURN0002102,CUST00974,SUB000974,False,,
CHURN0002103,CUST03156,SUB003156,True,2025-10-26,Lack of features
CHURN0002104,CUST03094,SUB003094,False,,
CHURN0002105,CUST01563,SUB001563,True,2025-03-14,Infrequent use
CHURN0002106,CUST02897,SUB002897,False,,
CHURN0002107,CUST03454,SUB003454,False,,
CHURN0002108,CUST02796,SUB002796,False,,
CHURN0002109,CUST00989,SUB000989,True,2025-11-11,Moved to competitor
CHURN0002110,CUST00021,SUB000021,False,,
CHURN0002111,CUST02351,SUB002351,False,,
CHURN0002112,CUST00869,SUB000869,True,2025-10-19,Moved to competitor
CHURN0002113,CUST00084,SUB000084,False,,
CHURN0002114,CUST01683,SUB001683,True,2025-10-28,Billing issue
CHURN0002115,CUST01977,SUB001977,False,,
CHURN0002116,CUST01411,SUB001411,False,,
CHURN0002117,CUST01531,SUB001531,True,2025-05-04,Billing issue
CHURN0002118,CUST03329,SUB003329,False,,
CHURN0002119,CUST00570,SUB000570,False,,
CHURN0002120,CUST00934,SUB000934,False,,
CHURN0002121,CUST03234,SUB003234,True,2025-06-28,Lack of features
CHURN0002122,CUST01981,SUB001981,True,2024-10-27,Found alternative
CHURN0002123,CUST03235,SUB003235,False,,
CHURN0002124,CUST01856,SUB001856,False,,
CHURN0002125,CUST03057,SUB003057,True,2025-06-04,Infrequent use
CHURN0002126,CUST00793,SUB000793,False,,
CHURN0002127,CUST00792,SUB000792,False,,
CHURN0002128,CUST01810,SUB001810,False,,
CHURN0002129,CUST01295,SUB001295,False,,
CHURN0002130,CUST02540,SUB002540,True,2025-11-13,Other
CHURN0002131,CUST02256,SUB002256,False,,
CHURN0002132,CUST01608,SUB001608,False,,
CHURN0002133,CUST01084,SUB001084,True,2025-02-15,Moved to competitor
CHURN0002134,CUST02478,SUB002478,True,2025-05-27,Billing issue
CHURN0002135,CUST00985,SUB000985,False,,
CHURN0002136,CUST01681,SUB001681,True,2025-10-28,Moved to competitor
CHURN0002137,CUST03381,SUB003381,False,,
CHURN0002138,CUST00520,SUB000520,False,,
CHURN0002139,CUST00591,SUB000591,False,,
CHURN0002140,CUST01051,SUB001051,True,2025-07-21,Found alternative
CHURN0002141,CUST01710,SUB001710,False,,
CHURN0002142,CUST02036,SUB002036,True,2025-06-11,Price
CHURN0002143,CUST02247,SUB002247,False,,
CHURN0002144,CUST02435,SUB002435,True,2025-10-20,Poor experience
CHURN0002145,CUST00349,SUB000349,False,,
CHURN0002146,CUST00960,SUB000960,True,2025-08-03,Lack of features
CHURN0002147,CUST01964,SUB001964,True,2025-10-20,Lack of features
CHURN0002148,CUST00693,SUB000693,False,,
CHURN0002149,CUST01560,SUB001560,True,2025-08-05,Moved to competitor
CHURN0002150,CUST00378,SUB000378,False,,
CHURN0002151,CUST02947,SUB002947,False,,
CHURN0002152,CUST02964,SUB002964,False,,
CHURN0002153,CUST00527,SUB000527,False,,
CHURN0002154,CUST03225,SUB003225,False,,
CHURN0002155,CUST02782,SUB002782,False,,
CHURN0002156,CUST02254,SUB002254,True,2025-01-13,Other
CHURN0002157,CUST02503,SUB002503,False,,
CHURN0002158,CUST03345,SUB003345,False,,
CHURN0002159,CUST01260,SUB001260,True,2024-05-16,Infrequent use
CHURN0002160,CUST01876,SUB001876,True,2025-11-17,Other
CHURN0002161,CUST01764,SUB001764,False,,
CHURN0002162,CUST00521,SUB000521,False,,
CHURN0002163,CUST01702,SUB001702,False,,
CHURN0002164,CUST01017,SUB001017,True,2025-01-24,Infrequent use
CHURN0002165,CUST03004,SUB003004,False,,
CHURN0002166,CUST02774,SUB002774,True,2025-11-12,Poor experience
CHURN0002167,CUST01014,SUB001014,True,2025-05-19,Other
CHURN0002168,CUST02549,SUB002549,True,2025-08-02,Lack of features
CHURN0002169,CUST00117,SUB000117,False,,
CHURN0002170,CUST02434,SUB002434,False,,
CHURN0002171,CUST01368,SUB001368,False,,
CHURN0002172,CUST00584,SUB000584,False,,
CHURN0002173,CUST00395,SUB000395,False,,
CHURN0002174,CUST01088,SUB001088,False,,
CHURN0002175,CUST02769,SUB002769,False,,
CHURN0002176,CUST00072,SUB000072,True,2025-10-04,Poor experience
CHURN0002177,CUST00274,SUB000274,False,,
CHURN0002178,CUST02014,SUB002014,True,2025-03-05,Billing issue
CHURN0002179,CUST01344,SUB001344,False,,
CHURN0002180,CUST00338,SUB000338,False,,
CHURN0002181,CUST01390,SUB001390,True,2025-10-12,Found alternative
CHURN0002182,CUST00607,SUB000607,True,2025-06-28,Price
CHURN0002183,CUST00166,SUB000166,False,,
CHURN0002184,CUST01568,SUB001568,True,2025-11-17,Found alternative
CHURN0002185,CUST02059,SUB002059,False,,
CHURN0002186,CUST01325,SUB001325,False,,
CHURN0002187,CUST00729,SUB000729,False,,
CHURN0002188,CUST02849,SUB002849,False,,
CHURN0002189,CUST02044,SUB002044,True,2025-11-05,Lack of features
CHURN0002190,CUST00102,SUB000102,False,,
CHURN0002191,CUST03497,SUB003497,False,,
CHURN0002192,CUST01416,SUB001416,True,2025-09-14,Billing issue
CHURN0002193,CUST00779,SUB000779,True,2025-11-14,Price
CHURN0002194,CUST00214,SUB000214,False,,
CHURN0002195,CUST01112,SUB001112,True,2025-10-12,Found alternative
CHURN0002196,CUST01577,SUB001577,False,,
CHURN0002197,CUST02449,SUB002449,False,,
CHURN0002198,CUST02636,SUB002636,False,,
CHURN0002199,CUST02937,SUB002937,False,,
CHURN0002200,CUST03118,SUB003118,False,,
CHURN0002201,CUST01696,SUB001696,False,,
CHURN0002202,CUST00592,SUB000592,False,,
CHURN0002203,CUST01334,SUB001334,False,,
CHURN0002204,CUST01110,SUB001110,True,2025-06-12,Price
CHURN0002205,CUST02140,SUB002140,True,2025-04-18,Moved to competitor
CHURN0002206,CUST02721,SUB002721,True,2025-05-26,Poor experience
CHURN0002207,CUST00714,SUB000714,True,2025-11-14,Infrequent use
CHURN0002208,CUST00936,SUB000936,False,,
CHURN0002209,CUST01952,SUB001952,True,2024-10-05,Lack of features
CHURN0002210,CUST00242,SUB000242,True,2025-04-27,Infrequent use
CHURN0002211,CUST02044,SUB002044,True,2025-10-16,Infrequent use
CHURN0002212,CUST00002,SUB000002,False,,
CHURN0002213,CUST02273,SUB002273,True,2025-09-01,Poor experience
CHURN0002214,CUST02849,SUB002849,False,,
CHURN0002215,CUST01769,SUB001769,True,2025-08-26,Moved to competitor
CHURN0002216,CUST01950,SUB001950,False,,
CHURN0002217,CUST02637,SUB002637,True,2025-01-24,Price
CHURN0002218,CUST02164,SUB002164,True,2025-09-06,Found alternative
CHURN0002219,CUST00918,SUB000918,True,2025-11-04,Other
CHURN0002220,CUST03175,SUB003175,False,,
CHURN0002221,CUST02242,SUB002242,True,2025-10-14,Moved to competitor
CHURN0002222,CUST03238,SUB003238,True,2025-11-15,Price
CHURN0002223,CUST02919,SUB002919,False,,
CHURN0002224,CUST00090,SUB000090,True,2025-07-05,Infrequent use
CHURN0002225,CUST01710,SUB001710,False,,
CHURN0002226,CUST02170,SUB002170,True,2025-11-05,Found alternative
CHURN0002227,CUST00143,SUB000143,True,2025-03-29,Found alternative
CHURN0002228,CUST03042,SUB003042,True,2025-07-26,Billing issue
CHURN0002229,CUST00106,SUB000106,False,,
CHURN0002230,CUST00887,SUB000887,True,2025-10-16,Found alternative
CHURN0002231,CUST00428,SUB000428,False,,
CHURN0002232,CUST01329,SUB001329,True,2025-10-04,Other
CHURN0002233,CUST01896,SUB001896,False,,
CHURN0002234,CUST01995,SUB001995,False,,
CHURN0002235,CUST00317,SUB000317,False,,
CHURN0002236,CUST01987,SUB001987,True,2025-11-06,Billing issue
CHURN0002237,CUST00635,SUB000635,True,2025-11-03,Found alternative
CHURN0002238,CUST01926,SUB001926,False,,
CHURN0002239,CUST02057,SUB002057,True,2024-05-24,Found alternative
CHURN0002240,CUST02822,SUB002822,False,,
CHURN0002241,CUST03145,SUB003145,False,,
CHURN0002242,CUST03431,SUB003431,False,,
CHURN0002243,CUST02271,SUB002271,False,,
CHURN0002244,CUST01440,SUB001440,False,,
CHURN0002245,CUST00553,SUB000553,False,,
CHURN0002246,CUST03442,SUB003442,False,,
CHURN0002247,CUST00716,SUB000716,False,,
CHURN0002248,CUST01288,SUB001288,False,,
CHURN0002249,CUST01714,SUB001714,True,2025-10-29,Infrequent use
CHURN0002250,CUST01884,SUB001884,False,,
CHURN0002251,CUST03390,SUB003390,False,,
CHURN0002252,CUST01108,SUB001108,True,2025-08-06,Lack of features
CHURN0002253,CUST01342,SUB001342,True,2025-11-12,Infrequent use
CHURN0002254,CUST00111,SUB000111,False,,
CHURN0002255,CUST00251,SUB000251,False,,
CHURN0002256,CUST02431,SUB002431,True,2025-07-14,Poor experience
CHURN0002257,CUST02055,SUB002055,True,2025-08-20,Billing issue
CHURN0002258,CUST00459,SUB000459,True,2025-11-03,Poor experience
CHURN0002259,CUST01108,SUB001108,False,,
CHURN0002260,CUST00208,SUB000208,True,2025-11-17,Moved to competitor
CHURN0002261,CUST00900,SUB000900,True,2025-07-29,Other
CHURN0002262,CUST03462,SUB003462,False,,
CHURN0002263,CUST03386,SUB003386,True,2025-11-11,Found alternative
CHURN0002264,CUST00022,SUB000022,False,,
CHURN0002265,CUST00410,SUB000410,False,,
CHURN0002266,CUST00895,SUB000895,False,,
CHURN0002267,CUST00515,SUB000515,False,,
CHURN0002268,CUST03199,SUB003199,True,2025-04-28,Found alternative
CHURN0002269,CUST00809,SUB000809,True,2025-11-12,Found alternative
CHURN0002270,CUST00874,SUB000874,True,2024-08-20,Infrequent use
CHURN0002271,CUST00014,SUB000014,False,,
CHURN0002272,CUST00971,SUB000971,False,,
CHURN0002273,CUST03026,SUB003026,True,2025-11-02,Poor experience
CHURN0002274,CUST03062,SUB003062,False,,
CHURN0002275,CUST03084,SUB003084,False,,
CHURN0002276,CUST02135,SUB002135,False,,
CHURN0002277,CUST02957,SUB002957,False,,
CHURN0002278,CUST01561,SUB001561,True,2025-11-11,Infrequent use
CHURN0002279,CUST01325,SUB001325,False,,
CHURN0002280,CUST01267,SUB001267,False,,
CHURN0002281,CUST02170,SUB002170,False,,
CHURN0002282,CUST03219,SUB003219,False,,
CHURN0002283,CUST00750,SUB000750,True,2025-07-25,Poor experience
CHURN0002284,CUST03428,SUB003428,False,,
CHURN0002285,CUST00685,SUB000685,False,,
CHURN0002286,CUST01928,SUB001928,False,,
CHURN0002287,CUST02357,SUB002357,True,2025-09-13,Moved to competitor
CHURN0002288,CUST00695,SUB000695,True,2025-10-19,Moved to competitor
CHURN0002289,CUST02336,SUB002336,False,,
CHURN0002290,CUST00307,SUB000307,True,2024-06-20,Price
CHURN0002291,CUST01990,SUB001990,True,2025-09-20,Billing issue
CHURN0002292,CUST02962,SUB002962,False,,
CHURN0002293,CUST00662,SUB000662,False,,
CHURN0002294,CUST00549,SUB000549,False,,
CHURN0002295,CUST03424,SUB003424,True,2025-10-14,Lack of features
CHURN0002296,CUST00312,SUB000312,True,2024-09-09,Infrequent use
CHURN0002297,CUST02921,SUB002921,True,2025-11-13,Poor experience
CHURN0002298,CUST01083,SUB001083,True,2025-11-17,Billing issue
CHURN0002299,CUST02972,SUB002972,False,,
CHURN0002300,CUST01738,SUB001738,True,2025-11-13,Poor experience
CHURN0002301,CUST00755,SUB000755,False,,
CHURN0002302,CUST00035,SUB000035,False,,
CHURN0002303,CUST00445,SUB000445,True,2025-08-26,Infrequent use
CHURN0002304,CUST02141,SUB002141,False,,
CHURN0002305,CUST01983,SUB001983,False,,
CHURN0002306,CUST01231,SUB001231,True,2025-06-04,Price
CHURN0002307,CUST00353,SUB000353,True,2024-07-26,Infrequent use
CHURN0002308,CUST00903,SUB000903,True,2025-11-08,Lack of features
CHURN0002309,CUST01356,SUB001356,True,2025-11-13,Other
CHURN0002310,CUST02910,SUB002910,False,,
CHURN0002311,CUST01749,SUB001749,True,2025-08-03,Moved to competitor
CHURN0002312,CUST00159,SUB000159,True,2025-10-06,Lack of features
CHURN0002313,CUST01978,SUB001978,True,2025-10-22,Poor experience
CHURN0002314,CUST00957,SUB000957,True,2025-11-03,Other
CHURN0002315,CUST02072,SUB002072,False,,
CHURN0002316,CUST00404,SUB000404,True,2025-10-23,Price
CHURN0002317,CUST02853,SUB002853,True,2025-10-19,Found alternative
CHURN0002318,CUST00516,SUB000516,True,2025-08-03,Billing issue
CHURN0002319,CUST02780,SUB002780,False,,
CHURN0002320,CUST01388,SUB001388,False,,
CHURN0002321,CUST03454,SUB003454,False,,
CHURN0002322,CUST02580,SUB002580,False,,
CHURN0002323,CUST00956,SUB000956,False,,
CHURN0002324,CUST02200,SUB002200,True,2025-09-15,Billing issue
CHURN0002325,CUST01713,SUB001713,True,2025-07-22,Billing issue
CHURN0002326,CUST02995,SUB002995,True,2025-11-17,Moved to competitor
CHURN0002327,CUST00608,SUB000608,True,2024-10-09,Lack of features
CHURN0002328,CUST02468,SUB002468,False,,
CHURN0002329,CUST01274,SUB001274,True,2025-01-23,Other
CHURN0002330,CUST03189,SUB003189,True,2025-05-11,Infrequent use
CHURN0002331,CUST02914,SUB002914,False,,
CHURN0002332,CUST01536,SUB001536,False,,
CHURN0002333,CUST02626,SUB002626,False,,
CHURN0002334,CUST02383,SUB002383,False,,
CHURN0002335,CUST01442,SUB001442,False,,
CHURN0002336,CUST02980,SUB002980,True,2025-11-15,Lack of features
CHURN0002337,CUST01798,SUB001798,False,,
CHURN0002338,CUST00295,SUB000295,True,2025-08-28,Found alternative
CHURN0002339,CUST00755,SUB000755,True,2025-03-20,Other
CHURN0002340,CUST01395,SUB001395,True,2025-09-07,Moved to competitor
CHURN0002341,CUST00186,SUB000186,False,,
CHURN0002342,CUST01270,SUB001270,False,,
CHURN0002343,CUST00637,SUB000637,True,2025-08-06,Other
CHURN0002344,CUST01292,SUB001292,True,2025-11-15,Billing issue
CHURN0002345,CUST03309,SUB003309,False,,
CHURN0002346,CUST00530,SUB000530,True,2024-02-15,Billing issue
CHURN0002347,CUST02069,SUB002069,False,,
CHURN0002348,CUST02959,SUB002959,False,,
CHURN0002349,CUST02915,SUB002915,True,2025-07-04,Lack of features
CHURN0002350,CUST00794,SUB000794,True,2025-11-14,Lack of features
CHURN0002351,CUST02148,SUB002148,False,,
CHURN0002352,CUST02800,SUB002800,True,2025-11-15,Price
CHURN0002353,CUST00478,SUB000478,False,,
CHURN0002354,CUST01623,SUB001623,False,,
CHURN0002355,CUST03370,SUB003370,True,2025-11-17,Moved to competitor
CHURN0002356,CUST00940,SUB000940,True,2025-10-14,Found alternative
CHURN0002357,CUST00526,SUB000526,False,,
CHURN0002358,CUST02382,SUB002382,False,,
CHURN0002359,CUST00002,SUB000002,False,,
CHURN0002360,CUST00375,SUB000375,True,2025-04-20,Lack of features
CHURN0002361,CUST02341,SUB002341,True,2025-02-17,Billing issue
CHURN0002362,CUST02885,SUB002885,True,2025-10-24,Price
CHURN0002363,CUST03053,SUB003053,True,2025-10-19,Lack of features
CHURN0002364,CUST00553,SUB000553,False,,
CHURN0002365,CUST02366,SUB002366,True,2025-09-09,Found alternative
CHURN0002366,CUST01526,SUB001526,False,,
CHURN0002367,CUST01852,SUB001852,False,,
CHURN0002368,CUST00381,SUB000381,True,2025-06-11,Poor experience
CHURN0002369,CUST01647,SUB001647,False,,
CHURN0002370,CUST00014,SUB000014,True,2025-11-02,Poor experience
CHURN0002371,CUST00504,SUB000504,False,,
CHURN0002372,CUST02279,SUB002279,True,2024-11-05,Price
CHURN0002373,CUST02009,SUB002009,True,2025-09-23,Found alternative
CHURN0002374,CUST03156,SUB003156,True,2025-09-11,Other
CHURN0002375,CUST00130,SUB000130,True,2025-08-19,Poor experience
CHURN0002376,CUST00838,SUB000838,True,2025-11-17,Infrequent use
CHURN0002377,CUST03217,SUB003217,True,2025-07-22,Lack of features
CHURN0002378,CUST02939,SUB002939,False,,
CHURN0002379,CUST02041,SUB002041,True,2025-09-20,Found alternative
CHURN0002380,CUST00028,SUB000028,False,,
CHURN0002381,CUST02114,SUB002114,True,2025-08-06,Found alternative
CHURN0002382,CUST03235,SUB003235,True,2025-02-17,Lack of features
CHURN0002383,CUST01253,SUB001253,True,2024-04-24,Price
CHURN0002384,CUST00261,SUB000261,False,,
CHURN0002385,CUST02047,SUB002047,True,2025-02-01,Other
CHURN0002386,CUST01473,SUB001473,False,,
CHURN0002387,CUST01448,SUB001448,True,2025-10-23,Infrequent use
CHURN0002388,CUST00460,SUB000460,True,2025-11-02,Other
CHURN0002389,CUST00301,SUB000301,False,,
CHURN0002390,CUST02967,SUB002967,True,2025-11-10,Poor experience
CHURN0002391,CUST03375,SUB003375,True,2025-04-21,Price
CHURN0002392,CUST02335,SUB002335,True,2025-04-05,Poor experience
CHURN0002393,CUST03467,SUB003467,True,2025-11-04,Found alternative
CHURN0002394,CUST03082,SUB003082,False,,
CHURN0002395,CUST00630,SUB000630,False,,
CHURN0002396,CUST00270,SUB000270,False,,
CHURN0002397,CUST02640,SUB002640,False,,
CHURN0002398,CUST01994,SUB001994,True,2025-11-16,Lack of features
CHURN0002399,CUST01629,SUB001629,False,,
CHURN0002400,CUST01802,SUB001802,True,2025-03-20,Poor experience
CHURN0002401,CUST02892,SUB002892,False,,
