BillingID,SubscriptionID,CustomerID,BillingDate,Amount,Discount,Tax,FinalAmount,PaymentMethod
BILL0000293,SUB000036,CUST00036,2025-04-21,7.99,0.0,0.48,8.47,Credit Card
BILL0000294,SUB000036,CUST00036,2025-05-21,7.99,0.0,0.88,8.87,Debit Card
BILL0000295,SUB000036,CUST00036,2025-06-21,7.99,0.0,0.57,8.56,Credit Card
BILL0000296,SUB000036,CUST00036,2025-07-21,7.99,0.0,0.45,8.44,Net Banking
BILL0000297,SUB000036,CUST00036,2025-08-21,7.99,0.0,0.62,8.61,Stripe
BILL0000298,SUB000036,CUST00036,2025-09-21,7.99,0.0,0.52,8.51,Google Pay
BILL0000299,SUB000036,CUST00036,2025-10-21,7.99,0.0,0.53,8.52,Stripe
BILL0000300,SUB000037,CUST00037,2025-06-09,19.99,0.0,2.08,22.07,UPI
BILL0000301,SUB000038,CUST00038,2024-10-04,29.99,0.0,2.97,32.96,Credit Card
BILL0000302,SUB000038,CUST00038,2024-11-04,29.99,6.0,3.39,27.38,Debit Card
BILL0000303,SUB000038,CUST00038,2024-12-04,29.99,0.0,3.58,33.57,Net Banking
BILL0000304,SUB000038,CUST00038,2025-01-04,29.99,0.0,2.44,32.43,PayPal
BILL0000305,SUB000038,CUST00038,2025-02-04,29.99,0.0,2.47,32.46,UPI
BILL0000306,SUB000038,CUST00038,2025-03-04,29.99,0.0,1.73,31.72,PayPal
BILL0000307,SUB000038,CUST00038,2025-04-04,29.99,0.0,2.97,32.96,PayPal
BILL0000308,SUB000038,CUST00038,2025-05-04,29.99,0.0,2.93,32.92,Net Banking
BILL0000309,SUB000038,CUST00038,2025-06-04,29.99,0.0,3.43,33.42,Apple Pay
BILL0000310,SUB000038,CUST00038,2025-07-04,29.99,0.0,2.85,32.84,Stripe
BILL0000311,SUB000038,CUST00038,2025-08-04,29.99,0.0,1.73,31.72,Google Pay
BILL0000312,SUB000038,CUST00038,2025-09-04,29.99,0.0,2.29,32.28,Stripe
BILL0000313,SUB000038,CUST00038,2025-10-04,29.99,0.0,2.54,32.53,Net Banking
BILL0000314,SUB000038,CUST00038,2025-11-04,29.99,0.0,3.12,33.11,Net Banking
BILL0000315,SUB000039,CUST00039,2025-04-22,0.0,0.0,0.0,0.0,Debit Card
BILL0000316,SUB000039,CUST00039,2025-05-22,0.0,0.0,0.0,0.0,Stripe
BILL0000317,SUB000039,CUST00039,2025-06-22,0.0,0.0,0.0,0.0,Debit Card
BILL0000318,SUB000039,CUST00039,2025-07-22,0.0,0.0,0.0,0.0,Net Banking
BILL0000319,SUB000039,CUST00039,2025-08-22,0.0,0.0,0.0,0.0,Debit Card
BILL0000320,SUB000039,CUST00039,2025-09-22,0.0,0.0,0.0,0.0,Net Banking
BILL0000321,SUB000039,CUST00039,2025-10-22,0.0,0.0,0.0,0.0,Google Pay
BILL0000322,SUB000040,CUST00040,2025-10-09,0.0,0.0,0.0,0.0,Apple Pay
BILL0000323,SUB000040,CUST00040,2025-11-09,0.0,0.0,0.0,0.0,UPI
BILL0000324,SUB000041,CUST00041,2024-06-07,0.0,0.0,0.0,0.0,Credit Card
BILL0000325,SUB000041,CUST00041,2024-07-07,0.0,0.0,0.0,0.0,UPI
BILL0000326,SUB000041,CUST00041,2024-08-07,0.0,0.0,0.0,0.0,Stripe
BILL0000327,SUB000041,CUST00041,2024-09-07,0.0,0.0,0.0,0.0,Stripe
BILL0000328,SUB000041,CUST00041,2024-10-07,0.0,0.0,0.0,0.0,Stripe
BILL0000329,SUB000041,CUST00041,2024-11-07,0.0,0.0,0.0,0.0,Apple Pay
BILL0000330,SUB000041,CUST00041,2024-12-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000331,SUB000041,CUST00041,2025-01-07,0.0,0.0,0.0,0.0,Credit Card
BILL0000332,SUB000041,CUST00041,2025-02-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000333,SUB000041,CUST00041,2025-03-07,0.0,0.0,0.0,0.0,Credit Card
BILL0000334,SUB000041,CUST00041,2025-04-07,0.0,0.0,0.0,0.0,Stripe
BILL0000335,SUB000041,CUST00041,2025-05-07,0.0,0.0,0.0,0.0,PayPal
BILL0000336,SUB000041,CUST00041,2025-06-07,0.0,0.0,0.0,0.0,PayPal
BILL0000337,SUB000041,CUST00041,2025-07-07,0.0,0.0,0.0,0.0,PayPal
BILL0000338,SUB000041,CUST00041,2025-08-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000339,SUB000041,CUST00041,2025-09-07,0.0,0.0,0.0,0.0,Debit Card
BILL0000340,SUB000041,CUST00041,2025-10-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000341,SUB000041,CUST00041,2025-11-07,0.0,0.0,0.0,0.0,Credit Card
BILL0000342,SUB000042,CUST00042,2025-03-29,7.99,0.0,0.41,8.4,Net Banking
BILL0000343,SUB000042,CUST00042,2025-04-29,7.99,0.0,0.4,8.39,Debit Card
BILL0000344,SUB000042,CUST00042,2025-05-29,7.99,0.0,0.87,8.86,Credit Card
BILL0000345,SUB000042,CUST00042,2025-06-29,7.99,0.0,0.44,8.43,Apple Pay
BILL0000346,SUB000042,CUST00042,2025-07-29,7.99,0.8,0.96,8.15,Apple Pay
BILL0000347,SUB000042,CUST00042,2025-08-29,7.99,0.0,0.77,8.76,Credit Card
BILL0000348,SUB000042,CUST00042,2025-09-29,7.99,0.0,0.87,8.86,Apple Pay
BILL0000349,SUB000042,CUST00042,2025-10-29,7.99,0.0,0.67,8.66,Apple Pay
BILL0000350,SUB000043,CUST00043,2024-09-19,12.99,0.0,0.73,13.72,Apple Pay
BILL0000351,SUB000043,CUST00043,2024-10-19,12.99,0.0,1.0,13.99,PayPal
BILL0000352,SUB000043,CUST00043,2024-11-19,12.99,0.0,0.74,13.73,Stripe
BILL0000353,SUB000043,CUST00043,2024-12-19,12.99,0.0,1.25,14.24,Google Pay
BILL0000354,SUB000043,CUST00043,2025-01-19,12.99,0.0,0.68,13.67,Apple Pay
BILL0000355,SUB000043,CUST00043,2025-02-19,12.99,0.0,1.23,14.22,Stripe
BILL0000356,SUB000043,CUST00043,2025-03-19,12.99,0.0,1.38,14.37,Debit Card
BILL0000357,SUB000043,CUST00043,2025-04-19,12.99,0.0,1.39,14.38,PayPal
BILL0000358,SUB000043,CUST00043,2025-05-19,12.99,1.3,1.53,13.22,Stripe
BILL0000359,SUB000043,CUST00043,2025-06-19,12.99,0.0,1.43,14.42,Apple Pay
BILL0000360,SUB000043,CUST00043,2025-07-19,12.99,0.0,1.31,14.3,PayPal
BILL0000361,SUB000043,CUST00043,2025-08-19,12.99,0.0,0.69,13.68,Stripe
BILL0000362,SUB000043,CUST00043,2025-09-19,12.99,0.0,1.07,14.06,UPI
BILL0000363,SUB000043,CUST00043,2025-10-19,12.99,0.0,1.31,14.3,Google Pay
BILL0000364,SUB000044,CUST00044,2024-09-09,19.99,0.0,1.26,21.25,Debit Card
BILL0000365,SUB000044,CUST00044,2024-10-09,19.99,0.0,2.02,22.01,Apple Pay
BILL0000366,SUB000044,CUST00044,2024-11-09,19.99,0.0,1.37,21.36,Apple Pay
BILL0000367,SUB000044,CUST00044,2024-12-09,19.99,0.0,1.39,21.38,Apple Pay
BILL0000368,SUB000044,CUST00044,2025-01-09,19.99,0.0,1.52,21.51,Stripe
BILL0000369,SUB000044,CUST00044,2025-02-09,19.99,0.0,1.43,21.42,Net Banking
BILL0000370,SUB000044,CUST00044,2025-03-09,19.99,0.0,1.85,21.84,Apple Pay
BILL0000371,SUB000044,CUST00044,2025-04-09,19.99,0.0,1.25,21.24,PayPal
BILL0000372,SUB000044,CUST00044,2025-05-09,19.99,0.0,2.18,22.17,Net Banking
BILL0000373,SUB000044,CUST00044,2025-06-09,19.99,0.0,1.53,21.52,UPI
BILL0000374,SUB000044,CUST00044,2025-07-09,19.99,0.0,1.81,21.8,PayPal
BILL0000375,SUB000044,CUST00044,2025-08-09,19.99,0.0,1.69,21.68,Debit Card
BILL0000376,SUB000044,CUST00044,2025-09-09,19.99,0.0,2.35,22.34,Net Banking
BILL0000377,SUB000044,CUST00044,2025-10-09,19.99,0.0,1.33,21.32,Credit Card
BILL0000378,SUB000044,CUST00044,2025-11-09,19.99,0.0,1.11,21.1,Apple Pay
BILL0000379,SUB000045,CUST00045,2024-07-05,12.99,0.0,0.69,13.68,Google Pay
BILL0000380,SUB000045,CUST00045,2024-08-05,12.99,0.0,1.12,14.11,Apple Pay
BILL0000381,SUB000045,CUST00045,2024-09-05,12.99,0.0,0.86,13.85,Stripe
BILL0000382,SUB000045,CUST00045,2024-10-05,12.99,0.0,1.28,14.27,Credit Card
BILL0000383,SUB000045,CUST00045,2024-11-05,12.99,0.0,1.26,14.25,Apple Pay
BILL0000384,SUB000045,CUST00045,2024-12-05,12.99,0.0,1.11,14.1,Debit Card
BILL0000385,SUB000045,CUST00045,2025-01-05,12.99,0.0,0.79,13.78,Net Banking
BILL0000386,SUB000045,CUST00045,2025-02-05,12.99,0.0,0.98,13.97,Apple Pay
BILL0000387,SUB000045,CUST00045,2025-03-05,12.99,0.0,1.53,14.52,PayPal
BILL0000388,SUB000045,CUST00045,2025-04-05,12.99,0.0,0.85,13.84,Apple Pay
BILL0000389,SUB000045,CUST00045,2025-05-05,12.99,0.0,1.11,14.1,Stripe
BILL0000390,SUB000045,CUST00045,2025-06-05,12.99,0.0,0.66,13.65,Net Banking
BILL0000391,SUB000046,CUST00046,2023-04-28,0.0,0.0,0.0,0.0,UPI
BILL0000392,SUB000046,CUST00046,2023-05-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0000393,SUB000046,CUST00046,2023-06-28,0.0,0.0,0.0,0.0,Credit Card
BILL0000394,SUB000046,CUST00046,2023-07-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0000395,SUB000046,CUST00046,2023-08-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0000396,SUB000046,CUST00046,2023-09-28,0.0,0.0,0.0,0.0,Debit Card
BILL0000397,SUB000047,CUST00047,2025-11-15,7.99,0.0,0.51,8.5,PayPal
BILL0000398,SUB000048,CUST00048,2024-10-02,7.99,0.0,0.52,8.51,Stripe
BILL0000399,SUB000048,CUST00048,2024-11-02,7.99,0.0,0.54,8.53,Debit Card
BILL0000400,SUB000048,CUST00048,2024-12-02,7.99,0.0,0.58,8.57,Stripe
BILL0000401,SUB000048,CUST00048,2025-01-02,7.99,1.6,0.48,6.87,Apple Pay
BILL0000402,SUB000048,CUST00048,2025-02-02,7.99,0.0,0.75,8.74,Credit Card
BILL0000403,SUB000048,CUST00048,2025-03-02,7.99,0.0,0.5,8.49,Stripe
BILL0000404,SUB000048,CUST00048,2025-04-02,7.99,0.0,0.6,8.59,Google Pay
BILL0000405,SUB000048,CUST00048,2025-05-02,7.99,0.0,0.74,8.73,Net Banking
BILL0000406,SUB000048,CUST00048,2025-06-02,7.99,0.0,0.46,8.45,Google Pay
BILL0000407,SUB000048,CUST00048,2025-07-02,7.99,0.0,0.84,8.83,Credit Card
BILL0000408,SUB000048,CUST00048,2025-08-02,7.99,0.0,0.7,8.69,Stripe
BILL0000409,SUB000048,CUST00048,2025-09-02,7.99,1.6,0.82,7.21,Net Banking
BILL0000410,SUB000048,CUST00048,2025-10-02,7.99,0.0,0.72,8.71,UPI
BILL0000411,SUB000048,CUST00048,2025-11-02,7.99,0.0,0.46,8.45,Debit Card
BILL0000412,SUB000049,CUST00049,2025-03-26,12.99,1.3,1.43,13.12,Apple Pay
BILL0000413,SUB000049,CUST00049,2025-04-26,12.99,0.0,0.82,13.81,UPI
BILL0000414,SUB000050,CUST00050,2024-05-21,7.99,0.0,0.48,8.47,Credit Card
BILL0000415,SUB000050,CUST00050,2024-06-21,7.99,0.0,0.69,8.68,Debit Card
BILL0000416,SUB000050,CUST00050,2024-07-21,7.99,0.0,0.89,8.88,Google Pay
BILL0000417,SUB000050,CUST00050,2024-08-21,7.99,0.0,0.92,8.91,Debit Card
BILL0000418,SUB000050,CUST00050,2024-09-21,7.99,0.0,0.49,8.48,Net Banking
BILL0000419,SUB000050,CUST00050,2024-10-21,7.99,0.0,0.94,8.93,Stripe
BILL0000420,SUB000050,CUST00050,2024-11-21,7.99,0.0,0.57,8.56,Debit Card
BILL0000421,SUB000050,CUST00050,2024-12-21,7.99,0.0,0.58,8.57,Apple Pay
BILL0000422,SUB000050,CUST00050,2025-01-21,7.99,0.8,0.57,7.76,Stripe
BILL0000423,SUB000050,CUST00050,2025-02-21,7.99,0.0,0.76,8.75,Google Pay
BILL0000424,SUB000050,CUST00050,2025-03-21,7.99,0.0,0.92,8.91,PayPal
BILL0000425,SUB000050,CUST00050,2025-04-21,7.99,0.0,0.57,8.56,Stripe
BILL0000426,SUB000050,CUST00050,2025-05-21,7.99,0.0,0.56,8.55,PayPal
BILL0000427,SUB000050,CUST00050,2025-06-21,7.99,0.8,0.94,8.13,Net Banking
BILL0000428,SUB000051,CUST00051,2025-08-06,7.99,0.0,0.54,8.53,Google Pay
BILL0000429,SUB000051,CUST00051,2025-09-06,7.99,0.0,0.79,8.78,PayPal
BILL0000430,SUB000051,CUST00051,2025-10-06,7.99,0.0,0.72,8.71,Credit Card
BILL0000431,SUB000051,CUST00051,2025-11-06,7.99,0.0,0.88,8.87,Apple Pay
BILL0000432,SUB000052,CUST00052,2022-12-28,19.99,0.0,1.41,21.4,UPI
BILL0000433,SUB000052,CUST00052,2023-01-28,19.99,0.0,2.28,22.27,Stripe
BILL0000434,SUB000052,CUST00052,2023-02-28,19.99,0.0,1.36,21.35,Credit Card
BILL0000435,SUB000052,CUST00052,2023-03-28,19.99,0.0,1.07,21.06,Credit Card
BILL0000436,SUB000052,CUST00052,2023-04-28,19.99,0.0,1.35,21.34,Debit Card
BILL0000437,SUB000052,CUST00052,2023-05-28,19.99,0.0,1.81,21.8,Stripe
BILL0000438,SUB000052,CUST00052,2023-06-28,19.99,0.0,1.27,21.26,PayPal
BILL0000439,SUB000052,CUST00052,2023-07-28,19.99,0.0,1.88,21.87,Debit Card
BILL0000440,SUB000052,CUST00052,2023-08-28,19.99,0.0,1.0,20.99,PayPal
BILL0000441,SUB000052,CUST00052,2023-09-28,19.99,0.0,1.89,21.88,Apple Pay
BILL0000442,SUB000052,CUST00052,2023-10-28,19.99,0.0,1.09,21.08,Credit Card
BILL0000443,SUB000052,CUST00052,2023-11-28,19.99,0.0,1.47,21.46,UPI
BILL0000444,SUB000052,CUST00052,2023-12-28,19.99,0.0,1.12,21.11,Stripe
BILL0000445,SUB000052,CUST00052,2024-01-28,19.99,0.0,1.27,21.26,Net Banking
BILL0000446,SUB000052,CUST00052,2024-02-28,19.99,0.0,1.5,21.49,Credit Card
BILL0000447,SUB000052,CUST00052,2024-03-28,19.99,0.0,1.48,21.47,Debit Card
BILL0000448,SUB000052,CUST00052,2024-04-28,19.99,0.0,1.6,21.59,Stripe
BILL0000449,SUB000052,CUST00052,2024-05-28,19.99,0.0,1.61,21.6,Debit Card
BILL0000450,SUB000052,CUST00052,2024-06-28,19.99,0.0,2.02,22.01,PayPal
BILL0000451,SUB000052,CUST00052,2024-07-28,19.99,0.0,1.98,21.97,PayPal
BILL0000452,SUB000052,CUST00052,2024-08-28,19.99,0.0,1.42,21.41,PayPal
BILL0000453,SUB000052,CUST00052,2024-09-28,19.99,0.0,2.14,22.13,Debit Card
BILL0000454,SUB000052,CUST00052,2024-10-28,19.99,0.0,1.14,21.13,UPI
BILL0000455,SUB000052,CUST00052,2024-11-28,19.99,0.0,1.82,21.81,UPI
BILL0000456,SUB000052,CUST00052,2024-12-28,19.99,0.0,1.41,21.4,UPI
BILL0000457,SUB000052,CUST00052,2025-01-28,19.99,2.0,1.3,19.29,Stripe
BILL0000458,SUB000052,CUST00052,2025-02-28,19.99,0.0,1.55,21.54,Net Banking
BILL0000459,SUB000052,CUST00052,2025-03-28,19.99,0.0,1.4,21.39,PayPal
BILL0000460,SUB000052,CUST00052,2025-04-28,19.99,0.0,1.21,21.2,Debit Card
BILL0000461,SUB000052,CUST00052,2025-05-28,19.99,0.0,2.15,22.14,Credit Card
BILL0000462,SUB000052,CUST00052,2025-06-28,19.99,0.0,1.42,21.41,Credit Card
BILL0000463,SUB000052,CUST00052,2025-07-28,19.99,0.0,1.87,21.86,UPI
BILL0000464,SUB000052,CUST00052,2025-08-28,19.99,0.0,1.61,21.6,Google Pay
BILL0000465,SUB000052,CUST00052,2025-09-28,19.99,0.0,1.87,21.86,Debit Card
BILL0000466,SUB000052,CUST00052,2025-10-28,19.99,0.0,1.21,21.2,PayPal
BILL0000467,SUB000053,CUST00053,2025-01-03,7.99,0.0,0.74,8.73,Net Banking
BILL0000468,SUB000053,CUST00053,2025-02-03,7.99,0.0,0.66,8.65,Stripe
BILL0000469,SUB000053,CUST00053,2025-03-03,7.99,0.0,0.93,8.92,Google Pay
BILL0000470,SUB000053,CUST00053,2025-04-03,7.99,0.0,0.55,8.54,Debit Card
BILL0000471,SUB000053,CUST00053,2025-05-03,7.99,0.0,0.94,8.93,Net Banking
BILL0000472,SUB000053,CUST00053,2025-06-03,7.99,0.0,0.8,8.79,Credit Card
BILL0000473,SUB000053,CUST00053,2025-07-03,7.99,0.0,0.45,8.44,Credit Card
BILL0000474,SUB000053,CUST00053,2025-08-03,7.99,0.0,0.89,8.88,Net Banking
BILL0000475,SUB000053,CUST00053,2025-09-03,7.99,0.0,0.62,8.61,PayPal
BILL0000476,SUB000053,CUST00053,2025-10-03,7.99,0.0,0.53,8.52,PayPal
BILL0000477,SUB000053,CUST00053,2025-11-03,7.99,0.0,0.92,8.91,Credit Card
BILL0000478,SUB000054,CUST00054,2025-01-04,7.99,0.0,0.48,8.47,UPI
BILL0000479,SUB000054,CUST00054,2025-02-04,7.99,0.0,0.93,8.92,Apple Pay
BILL0000480,SUB000054,CUST00054,2025-03-04,7.99,0.0,0.75,8.74,PayPal
BILL0000481,SUB000054,CUST00054,2025-04-04,7.99,0.8,0.57,7.76,UPI
BILL0000482,SUB000054,CUST00054,2025-05-04,7.99,0.0,0.7,8.69,Apple Pay
BILL0000483,SUB000054,CUST00054,2025-06-04,7.99,0.0,0.85,8.84,Apple Pay
BILL0000484,SUB000054,CUST00054,2025-07-04,7.99,0.0,0.57,8.56,PayPal
BILL0000485,SUB000054,CUST00054,2025-08-04,7.99,0.0,0.81,8.8,Apple Pay
BILL0000486,SUB000054,CUST00054,2025-09-04,7.99,0.0,0.91,8.9,Google Pay
BILL0000487,SUB000054,CUST00054,2025-10-04,7.99,0.0,0.91,8.9,UPI
BILL0000488,SUB000054,CUST00054,2025-11-04,7.99,0.0,0.7,8.69,Apple Pay
BILL0000489,SUB000055,CUST00055,2025-05-13,7.99,0.0,0.47,8.46,Credit Card
BILL0000490,SUB000055,CUST00055,2025-06-13,7.99,0.0,0.59,8.58,UPI
BILL0000491,SUB000055,CUST00055,2025-07-13,7.99,0.0,0.43,8.42,Net Banking
BILL0000492,SUB000055,CUST00055,2025-08-13,7.99,0.0,0.79,8.78,Stripe
BILL0000493,SUB000055,CUST00055,2025-09-13,7.99,0.0,0.41,8.4,Apple Pay
BILL0000494,SUB000055,CUST00055,2025-10-13,7.99,0.0,0.48,8.47,Apple Pay
BILL0000495,SUB000055,CUST00055,2025-11-13,7.99,0.0,0.48,8.47,UPI
BILL0000496,SUB000056,CUST00056,2025-11-17,0.0,0.0,0.0,0.0,Stripe
BILL0000497,SUB000057,CUST00057,2024-08-04,12.99,0.0,0.71,13.7,Net Banking
BILL0000498,SUB000057,CUST00057,2024-09-04,12.99,0.0,1.09,14.08,Google Pay
BILL0000499,SUB000057,CUST00057,2024-10-04,12.99,0.0,1.52,14.51,Net Banking
BILL0000500,SUB000057,CUST00057,2024-11-04,12.99,0.0,0.94,13.93,PayPal
BILL0000501,SUB000057,CUST00057,2024-12-04,12.99,0.0,1.25,14.24,PayPal
BILL0000502,SUB000057,CUST00057,2025-01-04,12.99,0.0,1.11,14.1,Net Banking
BILL0000503,SUB000057,CUST00057,2025-02-04,12.99,0.0,1.24,14.23,PayPal
BILL0000504,SUB000057,CUST00057,2025-03-04,12.99,0.0,1.07,14.06,Google Pay
BILL0000505,SUB000057,CUST00057,2025-04-04,12.99,0.0,1.08,14.07,Credit Card
BILL0000506,SUB000057,CUST00057,2025-05-04,12.99,0.0,1.24,14.23,Net Banking
BILL0000507,SUB000057,CUST00057,2025-06-04,12.99,0.0,1.48,14.47,Net Banking
BILL0000508,SUB000057,CUST00057,2025-07-04,12.99,0.0,1.21,14.2,Stripe
BILL0000509,SUB000057,CUST00057,2025-08-04,12.99,0.0,0.71,13.7,Debit Card
BILL0000510,SUB000057,CUST00057,2025-09-04,12.99,0.0,1.27,14.26,PayPal
BILL0000511,SUB000057,CUST00057,2025-10-04,12.99,0.0,1.24,14.23,Stripe
BILL0000512,SUB000057,CUST00057,2025-11-04,12.99,0.0,1.29,14.28,Credit Card
BILL0000513,SUB000058,CUST00058,2025-09-12,19.99,0.0,2.14,22.13,Credit Card
BILL0000514,SUB000058,CUST00058,2025-10-12,19.99,0.0,1.52,21.51,UPI
BILL0000515,SUB000058,CUST00058,2025-11-12,19.99,0.0,1.92,21.91,Google Pay
BILL0000516,SUB000059,CUST00059,2025-05-07,0.0,0.0,0.0,0.0,Stripe
BILL0000517,SUB000059,CUST00059,2025-06-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000518,SUB000059,CUST00059,2025-07-07,0.0,0.0,0.0,0.0,Google Pay
BILL0000519,SUB000059,CUST00059,2025-08-07,0.0,0.0,0.0,0.0,Debit Card
BILL0000520,SUB000059,CUST00059,2025-09-07,0.0,0.0,0.0,0.0,Credit Card
BILL0000521,SUB000059,CUST00059,2025-10-07,0.0,0.0,0.0,0.0,Stripe
BILL0000522,SUB000059,CUST00059,2025-11-07,0.0,0.0,0.0,0.0,UPI
BILL0000523,SUB000060,CUST00060,2024-09-20,19.99,0.0,2.03,22.02,UPI
BILL0000524,SUB000060,CUST00060,2024-10-20,19.99,0.0,1.23,21.22,Stripe
BILL0000525,SUB000060,CUST00060,2024-11-20,19.99,0.0,1.47,21.46,Net Banking
BILL0000526,SUB000060,CUST00060,2024-12-20,19.99,0.0,2.15,22.14,Credit Card
BILL0000527,SUB000060,CUST00060,2025-01-20,19.99,0.0,1.86,21.85,Stripe
BILL0000528,SUB000060,CUST00060,2025-02-20,19.99,0.0,1.81,21.8,Net Banking
BILL0000529,SUB000060,CUST00060,2025-03-20,19.99,0.0,1.5,21.49,Debit Card
BILL0000530,SUB000060,CUST00060,2025-04-20,19.99,3.0,1.7,18.69,Stripe
BILL0000531,SUB000060,CUST00060,2025-05-20,19.99,0.0,1.32,21.31,Google Pay
BILL0000532,SUB000060,CUST00060,2025-06-20,19.99,0.0,2.06,22.05,Credit Card
BILL0000533,SUB000060,CUST00060,2025-07-20,19.99,0.0,1.47,21.46,Credit Card
BILL0000534,SUB000060,CUST00060,2025-08-20,19.99,0.0,1.69,21.68,Apple Pay
BILL0000535,SUB000060,CUST00060,2025-09-20,19.99,0.0,2.27,22.26,PayPal
BILL0000536,SUB000060,CUST00060,2025-10-20,19.99,0.0,1.19,21.18,Apple Pay
BILL0000537,SUB000061,CUST00061,2025-10-25,7.99,0.0,0.84,8.83,Apple Pay
BILL0000538,SUB000062,CUST00062,2025-02-02,19.99,0.0,2.34,22.33,Net Banking
BILL0000539,SUB000062,CUST00062,2025-03-02,19.99,0.0,2.16,22.15,PayPal
BILL0000540,SUB000062,CUST00062,2025-04-02,19.99,0.0,2.15,22.14,Debit Card
BILL0000541,SUB000062,CUST00062,2025-05-02,19.99,0.0,1.11,21.1,Debit Card
BILL0000542,SUB000062,CUST00062,2025-06-02,19.99,0.0,2.22,22.21,Net Banking
BILL0000543,SUB000062,CUST00062,2025-07-02,19.99,0.0,2.2,22.19,Apple Pay
BILL0000544,SUB000062,CUST00062,2025-08-02,19.99,0.0,2.19,22.18,Stripe
BILL0000545,SUB000062,CUST00062,2025-09-02,19.99,0.0,2.33,22.32,Debit Card
BILL0000546,SUB000062,CUST00062,2025-10-02,19.99,0.0,1.23,21.22,Stripe
BILL0000547,SUB000062,CUST00062,2025-11-02,19.99,0.0,1.59,21.58,Apple Pay
BILL0000548,SUB000063,CUST00063,2025-10-16,7.99,0.0,0.52,8.51,Debit Card
BILL0000549,SUB000063,CUST00063,2025-11-16,7.99,0.0,0.87,8.86,Net Banking
BILL0000550,SUB000064,CUST00064,2025-02-28,7.99,0.0,0.95,8.94,Credit Card
BILL0000551,SUB000064,CUST00064,2025-03-28,7.99,0.0,0.68,8.67,PayPal
BILL0000552,SUB000065,CUST00065,2025-07-14,7.99,0.0,0.43,8.42,Google Pay
BILL0000553,SUB000065,CUST00065,2025-08-14,7.99,0.0,0.59,8.58,UPI
BILL0000554,SUB000065,CUST00065,2025-09-14,7.99,0.0,0.41,8.4,Net Banking
BILL0000555,SUB000065,CUST00065,2025-10-14,7.99,0.0,0.7,8.69,Credit Card
BILL0000556,SUB000065,CUST00065,2025-11-14,7.99,0.0,0.63,8.62,Stripe
BILL0000557,SUB000066,CUST00066,2024-05-30,7.99,0.0,0.78,8.77,Credit Card
BILL0000558,SUB000066,CUST00066,2024-06-30,7.99,0.0,0.68,8.67,UPI
BILL0000559,SUB000066,CUST00066,2024-07-30,7.99,0.0,0.54,8.53,Debit Card
BILL0000560,SUB000066,CUST00066,2024-08-30,7.99,0.0,0.47,8.46,UPI
BILL0000561,SUB000066,CUST00066,2024-09-30,7.99,0.0,0.43,8.42,Apple Pay
BILL0000562,SUB000066,CUST00066,2024-10-30,7.99,0.0,0.76,8.75,Net Banking
BILL0000563,SUB000066,CUST00066,2024-11-30,7.99,0.0,0.44,8.43,Apple Pay
BILL0000564,SUB000066,CUST00066,2024-12-30,7.99,0.0,0.88,8.87,Net Banking
BILL0000565,SUB000066,CUST00066,2025-01-30,7.99,0.0,0.94,8.93,UPI
BILL0000566,SUB000066,CUST00066,2025-02-28,7.99,0.0,0.57,8.56,Apple Pay
BILL0000567,SUB000066,CUST00066,2025-03-30,7.99,0.0,0.8,8.79,UPI
BILL0000568,SUB000066,CUST00066,2025-04-30,7.99,0.0,0.46,8.45,Google Pay
BILL0000569,SUB000066,CUST00066,2025-05-30,7.99,0.0,0.89,8.88,Credit Card
BILL0000570,SUB000066,CUST00066,2025-06-30,7.99,0.0,0.62,8.61,Debit Card
BILL0000571,SUB000066,CUST00066,2025-07-30,7.99,1.2,0.46,7.25,Debit Card
BILL0000572,SUB000066,CUST00066,2025-08-30,7.99,0.0,0.6,8.59,Apple Pay
BILL0000573,SUB000066,CUST00066,2025-09-30,7.99,0.0,0.47,8.46,Apple Pay
BILL0000574,SUB000066,CUST00066,2025-10-30,7.99,0.0,0.96,8.95,PayPal
BILL0000575,SUB000067,CUST00067,2025-07-18,29.99,0.0,2.75,32.74,Stripe
BILL0000576,SUB000067,CUST00067,2025-08-18,29.99,0.0,3.31,33.3,Apple Pay
BILL0000577,SUB000067,CUST00067,2025-09-18,29.99,0.0,1.68,31.67,Google Pay
BILL0000578,SUB000067,CUST00067,2025-10-18,29.99,0.0,1.66,31.65,Apple Pay
BILL0000579,SUB000068,CUST00068,2025-02-21,0.0,0.0,0.0,0.0,Apple Pay
BILL0000580,SUB000068,CUST00068,2025-03-21,0.0,0.0,0.0,0.0,Apple Pay
BILL0000581,SUB000068,CUST00068,2025-04-21,0.0,0.0,0.0,0.0,Stripe
BILL0000582,SUB000069,CUST00069,2024-08-03,12.99,0.0,0.85,13.84,Apple Pay
BILL0000583,SUB000069,CUST00069,2024-09-03,12.99,0.0,0.72,13.71,Net Banking
BILL0000584,SUB000069,CUST00069,2024-10-03,12.99,0.0,0.73,13.72,Net Banking
