SubscriptionID,CustomerID,Plan,MonthlyPrice,StartDate,EndDate,IsActive
SUB000443,CUST00443,Standard,12.99,2025-02-20,,True
SUB000444,CUST00444,Premium,19.99,2025-09-28,,True
SUB000445,CUST00445,Standard,12.99,2025-07-12,2025-09-21,False
SUB000446,CUST00446,Premium,19.99,2024-06-27,,True
SUB000447,CUST00447,Premium,19.99,2025-04-12,,True
SUB000448,CUST00448,Standard,12.99,2024-12-03,2025-05-12,False
SUB000449,CUST00449,Free,0.0,2024-01-25,,True
SUB000450,CUST00450,Premium,19.99,2025-05-04,,True
SUB000451,CUST00451,Basic,7.99,2025-06-02,,True
SUB000452,CUST00452,Free,0.0,2025-06-03,2025-08-07,False
SUB000453,CUST00453,Premium,19.99,2025-04-10,,True
SUB000454,CUST00454,Free,0.0,2025-05-20,,True
SUB000455,CUST00455,Premium,19.99,2024-09-29,2024-11-06,False
SUB000456,CUST00456,Standard,12.99,2025-05-21,,True
SUB000457,CUST00457,Basic,7.99,2024-07-01,,True
SUB000458,CUST00458,Free,0.0,2025-11-15,,True
SUB000459,CUST00459,Standard,12.99,2025-08-11,2025-08-31,False
SUB000460,CUST00460,Free,0.0,2025-10-31,2025-11-16,False
SUB000461,CUST00461,Standard,12.99,2025-04-28,2025-07-13,False
SUB000462,CUST00462,Free,0.0,2025-03-29,,True
SUB000463,CUST00463,Basic,7.99,2024-06-02,2025-10-18,False
SUB000464,CUST00464,Free,0.0,2025-04-27,2025-09-08,False
SUB000465,CUST00465,Free,0.0,2025-04-20,,True
SUB000466,CUST00466,Standard,12.99,2024-09-14,,True
SUB000467,CUST00467,Free,0.0,2025-11-13,2025-11-15,False
SUB000468,CUST00468,Free,0.0,2025-11-07,,True
SUB000469,CUST00469,Standard,12.99,2025-08-15,,True
SUB000470,CUST00470,Basic,7.99,2025-04-16,,True
SUB000471,CUST00471,Basic,7.99,2024-06-14,,True
SUB000472,CUST00472,Standard,12.99,2024-05-15,,True
SUB000473,CUST00473,Standard,12.99,2025-06-04,,True
SUB000474,CUST00474,Standard,12.99,2025-06-19,,True
SUB000475,CUST00475,Standard,12.99,2024-04-21,2025-07-20,False
SUB000476,CUST00476,Free,0.0,2024-09-19,2024-10-14,False
SUB000477,CUST00477,Premium,19.99,2024-10-16,,True
SUB000478,CUST00478,Free,0.0,2023-09-22,,True
SUB000479,CUST00479,Free,0.0,2025-01-09,,True
SUB000480,CUST00480,Basic,7.99,2024-08-27,2025-08-12,False
SUB000481,CUST00481,Standard,12.99,2024-06-27,,True
SUB000482,CUST00482,Standard,12.99,2025-10-20,2025-10-30,False
SUB000483,CUST00483,Basic,7.99,2025-04-14,2025-07-13,False
SUB000484,CUST00484,Free,0.0,2024-08-10,,True
SUB000485,CUST00485,Basic,7.99,2024-05-06,,True
SUB000486,CUST00486,Basic,7.99,2024-11-07,,True
SUB000487,CUST00487,Standard,12.99,2024-04-28,2024-09-10,False
SUB000488,CUST00488,Basic,7.99,2025-04-23,,True
SUB000489,CUST00489,Basic,7.99,2024-09-13,,True
SUB000490,CUST00490,Free,0.0,2025-04-23,2025-07-09,False
SUB000491,CUST00491,Basic,7.99,2025-06-07,,True
SUB000492,CUST00492,Basic,7.99,2024-08-24,,True
SUB000493,CUST00493,Premium,19.99,2025-02-02,,True
SUB000494,CUST00494,Basic,7.99,2025-08-09,2025-08-11,False
SUB000495,CUST00495,Standard,12.99,2025-11-09,2025-11-16,False
SUB000496,CUST00496,Premium,19.99,2024-07-20,,True
SUB000497,CUST00497,Family,29.99,2025-08-18,,True
SUB000498,CUST00498,Premium,19.99,2025-01-29,2025-06-15,False
SUB000499,CUST00499,Free,0.0,2024-04-09,,True
SUB000500,CUST00500,Basic,7.99,2025-09-09,,True
SUB000501,CUST00501,Standard,12.99,2025-10-24,,True
SUB000502,CUST00502,Standard,12.99,2025-05-16,,True
SUB000503,CUST00503,Family,29.99,2025-09-05,2025-09-13,False
SUB000504,CUST00504,Basic,7.99,2025-04-26,,True
SUB000505,CUST00505,Standard,12.99,2025-10-05,,True
SUB000506,CUST00506,Premium,19.99,2025-07-18,,True
SUB000507,CUST00507,Premium,19.99,2025-03-16,2025-04-19,False
SUB000508,CUST00508,Premium,19.99,2024-12-12,2025-09-22,False
SUB000509,CUST00509,Basic,7.99,2024-01-19,,True
SUB000510,CUST00510,Standard,12.99,2025-04-18,,True
SUB000511,CUST00511,Basic,7.99,2024-03-04,,True
SUB000512,CUST00512,Basic,7.99,2025-04-22,,True
SUB000513,CUST00513,Standard,12.99,2025-06-03,2025-06-06,False
SUB000514,CUST00514,Standard,12.99,2025-07-16,,True
SUB000515,CUST00515,Family,29.99,2025-01-17,,True
SUB000516,CUST00516,Premium,19.99,2025-01-14,2025-10-21,False
SUB000517,CUST00517,Free,0.0,2025-08-24,2025-08-24,False
SUB000518,CUST00518,Free,0.0,2025-09-03,,True
SUB000519,CUST00519,Free,0.0,2025-10-08,2025-10-10,False
SUB000520,CUST00520,Premium,19.99,2023-12-29,,True
SUB000521,CUST00521,Standard,12.99,2025-11-02,,True
SUB000522,CUST00522,Standard,12.99,2025-09-30,2025-10-01,False
SUB000523,CUST00523,Basic,7.99,2025-10-03,,True
SUB000524,CUST00524,Free,0.0,2024-03-12,,True
SUB000525,CUST00525,Basic,7.99,2024-07-06,,True
SUB000526,CUST00526,Standard,12.99,2025-07-09,,True
SUB000527,CUST00527,Basic,7.99,2025-11-15,,True
SUB000528,CUST00528,Basic,7.99,2025-11-15,2025-11-17,False
SUB000529,CUST00529,Basic,7.99,2025-08-18,,True
SUB000530,CUST00530,Free,0.0,2024-01-28,,True
SUB000531,CUST00531,Standard,12.99,2024-05-16,2025-04-08,False
SUB000532,CUST00532,Standard,12.99,2024-10-28,2025-10-19,False
SUB000533,CUST00533,Standard,12.99,2025-08-22,,True
SUB000534,CUST00534,Basic,7.99,2024-03-12,,True
SUB000535,CUST00535,Basic,7.99,2024-09-03,,True
SUB000536,CUST00536,Standard,12.99,2025-09-08,,True
SUB000537,CUST00537,Standard,12.99,2024-08-17,,True
SUB000538,CUST00538,Basic,7.99,2024-06-11,,True
SUB000539,CUST00539,Standard,12.99,2024-08-30,2025-04-14,False
SUB000540,CUST00540,Free,0.0,2023-06-09,,True
SUB000541,CUST00541,Free,0.0,2024-12-26,,True
SUB000542,CUST00542,Standard,12.99,2025-11-01,,True
SUB000543,CUST00543,Free,0.0,2025-07-10,,True
SUB000544,CUST00544,Premium,19.99,2023-07-19,,True
SUB000545,CUST00545,Standard,12.99,2024-09-18,2025-04-01,False
SUB000546,CUST00546,Premium,19.99,2025-11-08,,True
SUB000547,CUST00547,Basic,7.99,2025-10-25,,True
SUB000548,CUST00548,Premium,19.99,2024-12-21,2025-04-20,False
SUB000549,CUST00549,Free,0.0,2025-03-10,,True
SUB000550,CUST00550,Standard,12.99,2024-05-15,,True
SUB000551,CUST00551,Standard,12.99,2025-09-27,,True
SUB000552,CUST00552,Free,0.0,2024-10-30,,True
SUB000553,CUST00553,Standard,12.99,2024-06-13,,True
SUB000554,CUST00554,Premium,19.99,2025-08-04,2025-09-13,False
SUB000555,CUST00555,Premium,19.99,2025-09-19,,True
SUB000556,CUST00556,Premium,19.99,2025-02-03,2025-09-19,False
SUB000557,CUST00557,Standard,12.99,2024-12-14,,True
SUB000558,CUST00558,Standard,12.99,2024-11-03,,True
SUB000559,CUST00559,Basic,7.99,2025-10-16,,True
SUB000560,CUST00560,Premium,19.99,2025-11-16,2025-11-16,False
SUB000561,CUST00561,Basic,7.99,2024-01-29,,True
SUB000562,CUST00562,Free,0.0,2025-04-15,,True
SUB000563,CUST00563,Standard,12.99,2025-01-08,,True
SUB000564,CUST00564,Family,29.99,2025-10-01,,True
SUB000565,CUST00565,Premium,19.99,2023-11-13,,True
SUB000566,CUST00566,Standard,12.99,2025-11-14,,True
SUB000567,CUST00567,Standard,12.99,2025-01-06,2025-09-08,False
SUB000568,CUST00568,Basic,7.99,2023-10-03,,True
SUB000569,CUST00569,Basic,7.99,2025-06-27,,True
SUB000570,CUST00570,Premium,19.99,2025-11-09,,True
SUB000571,CUST00571,Standard,12.99,2025-06-30,2025-11-17,False
SUB000572,CUST00572,Premium,19.99,2025-11-17,,True
SUB000573,CUST00573,Premium,19.99,2025-07-15,2025-09-19,False
SUB000574,CUST00574,Standard,12.99,2025-07-05,,True
SUB000575,CUST00575,Standard,12.99,2025-09-01,2025-09-04,False
SUB000576,CUST00576,Standard,12.99,2025-03-04,,True
SUB000577,CUST00577,Basic,7.99,2025-10-31,2025-11-01,False
SUB000578,CUST00578,Premium,19.99,2025-11-17,,True
SUB000579,CUST00579,Free,0.0,2024-06-30,2025-04-27,False
SUB000580,CUST00580,Standard,12.99,2024-10-27,,True
SUB000581,CUST00581,Premium,19.99,2025-10-25,,True
SUB000582,CUST00582,Standard,12.99,2025-11-11,2025-11-14,False
SUB000583,CUST00583,Standard,12.99,2025-09-14,2025-09-19,False
SUB000584,CUST00584,Basic,7.99,2024-08-30,,True
SUB000585,CUST00585,Basic,7.99,2025-05-18,,True
SUB000586,CUST00586,Basic,7.99,2025-10-30,2025-11-06,False
SUB000587,CUST00587,Family,29.99,2024-11-06,,True
SUB000588,CUST00588,Standard,12.99,2023-11-23,2025-02-17,False
SUB000589,CUST00589,Basic,7.99,2023-09-11,2025-07-15,False
SUB000590,CUST00590,Premium,19.99,2024-12-29,,True
SUB000591,CUST00591,Basic,7.99,2025-11-17,,True
SUB000592,CUST00592,Premium,19.99,2024-05-27,,True
SUB000593,CUST00593,Premium,19.99,2025-09-16,,True
SUB000594,CUST00594,Free,0.0,2025-09-21,,True
SUB000595,CUST00595,Standard,12.99,2025-08-01,,True
SUB000596,CUST00596,Basic,7.99,2025-11-04,,True
SUB000597,CUST00597,Basic,7.99,2024-11-03,,True
SUB000598,CUST00598,Free,0.0,2023-12-05,,True
SUB000599,CUST00599,Basic,7.99,2025-10-18,2025-11-07,False
SUB000600,CUST00600,Premium,19.99,2024-10-26,2025-02-19,False
SUB000601,CUST00601,Family,29.99,2025-06-15,2025-08-04,False
SUB000602,CUST00602,Basic,7.99,2025-09-13,,True
SUB000603,CUST00603,Standard,12.99,2025-03-08,2025-09-22,False
SUB000604,CUST00604,Standard,12.99,2024-09-09,2025-07-04,False
SUB000605,CUST00605,Standard,12.99,2025-08-24,2025-11-11,False
SUB000606,CUST00606,Basic,7.99,2025-07-26,2025-08-13,False
SUB000607,CUST00607,Basic,7.99,2024-08-02,2025-06-19,False
SUB000608,CUST00608,Basic,7.99,2024-09-01,,True
SUB000609,CUST00609,Basic,7.99,2024-10-21,,True
SUB000610,CUST00610,Basic,7.99,2024-09-26,2025-04-30,False
SUB000611,CUST00611,Standard,12.99,2024-05-03,2024-05-25,False
SUB000612,CUST00612,Free,0.0,2025-08-05,2025-10-22,False
SUB000613,CUST00613,Basic,7.99,2025-11-11,2025-11-15,False
SUB000614,CUST00614,Standard,12.99,2024-03-15,,True
SUB000615,CUST00615,Premium,19.99,2025-03-13,,True
SUB000616,CUST00616,Premium,19.99,2024-10-28,,True
SUB000617,CUST00617,Basic,7.99,2025-07-20,,True
SUB000618,CUST00618,Standard,12.99,2025-09-05,,True
SUB000619,CUST00619,Free,0.0,2025-08-10,2025-09-21,False
SUB000620,CUST00620,Standard,12.99,2025-07-03,,True
SUB000621,CUST00621,Standard,12.99,2025-11-15,,True
SUB000622,CUST00622,Basic,7.99,2025-07-17,2025-10-19,False
SUB000623,CUST00623,Basic,7.99,2025-04-03,,True
SUB000624,CUST00624,Standard,12.99,2025-07-12,,True
SUB000625,CUST00625,Basic,7.99,2025-03-24,,True
SUB000626,CUST00626,Basic,7.99,2023-09-22,,True
SUB000627,CUST00627,Standard,12.99,2025-08-04,2025-09-22,False
SUB000628,CUST00628,Free,0.0,2024-04-28,,True
SUB000629,CUST00629,Standard,12.99,2025-10-27,,True
SUB000630,CUST00630,Standard,12.99,2025-07-16,,True
SUB000631,CUST00631,Standard,12.99,2025-09-09,2025-09-23,False
SUB000632,CUST00632,Basic,7.99,2025-03-09,,True
SUB000633,CUST00633,Free,0.0,2025-11-03,2025-11-04,False
SUB000634,CUST00634,Standard,12.99,2025-04-11,,True
SUB000635,CUST00635,Standard,12.99,2025-08-23,2025-09-28,False
SUB000636,CUST00636,Premium,19.99,2023-06-26,,True
SUB000637,CUST00637,Standard,12.99,2025-01-05,,True
SUB000638,CUST00638,Basic,7.99,2025-02-14,2025-06-24,False
SUB000639,CUST00639,Premium,19.99,2025-10-19,,True
SUB000640,CUST00640,Premium,19.99,2025-01-29,,True
SUB000641,CUST00641,Family,29.99,2025-11-15,,True
SUB000642,CUST00642,Basic,7.99,2025-03-31,2025-05-21,False
SUB000643,CUST00643,Standard,12.99,2023-10-27,2025-01-03,False
SUB000644,CUST00644,Family,29.99,2025-08-27,,True
SUB000645,CUST00645,Premium,19.99,2025-02-04,,True
SUB000646,CUST00646,Standard,12.99,2025-11-17,2025-11-17,False
SUB000647,CUST00647,Free,0.0,2025-08-19,,True
SUB000648,CUST00648,Basic,7.99,2024-08-26,,True
SUB000649,CUST00649,Standard,12.99,2025-09-06,,True
SUB000650,CUST00650,Family,29.99,2024-07-14,,True
SUB000651,CUST00651,Basic,7.99,2024-10-10,2025-03-01,False
SUB000652,CUST00652,Free,0.0,2023-06-12,,True
SUB000653,CUST00653,Premium,19.99,2024-01-14,,True
SUB000654,CUST00654,Standard,12.99,2023-10-20,,True
SUB000655,CUST00655,Standard,12.99,2024-05-24,,True
SUB000656,CUST00656,Family,29.99,2025-08-18,,True
SUB000657,CUST00657,Basic,7.99,2024-12-20,2025-08-26,False
SUB000658,CUST00658,Basic,7.99,2024-12-11,,True
SUB000659,CUST00659,Premium,19.99,2025-10-03,,True
SUB000660,CUST00660,Free,0.0,2025-08-03,,True
SUB000661,CUST00661,Basic,7.99,2024-02-08,,True
SUB000662,CUST00662,Standard,12.99,2023-11-23,,True
SUB000663,CUST00663,Premium,19.99,2025-03-28,,True
SUB000664,CUST00664,Premium,19.99,2025-10-11,,True
SUB000665,CUST00665,Basic,7.99,2025-09-22,2025-11-13,False
SUB000666,CUST00666,Free,0.0,2025-02-01,,True
SUB000667,CUST00667,Standard,12.99,2024-09-23,,True
SUB000668,CUST00668,Standard,12.99,2025-11-12,2025-11-17,False
SUB000669,CUST00669,Premium,19.99,2025-06-26,2025-09-19,False
SUB000670,CUST00670,Basic,7.99,2025-04-10,,True
SUB000671,CUST00671,Basic,7.99,2024-09-08,,True
SUB000672,CUST00672,Premium,19.99,2024-02-11,,True
SUB000673,CUST00673,Free,0.0,2025-10-24,2025-11-10,False
SUB000674,CUST00674,Basic,7.99,2025-01-23,2025-07-13,False
SUB000675,CUST00675,Basic,7.99,2025-11-08,2025-11-11,False
SUB000676,CUST00676,Premium,19.99,2024-07-09,2025-10-25,False
SUB000677,CUST00677,Standard,12.99,2025-07-02,,True
SUB000678,CUST00678,Free,0.0,2025-07-22,2025-08-20,False
SUB000679,CUST00679,Standard,12.99,2025-10-21,,True
SUB000680,CUST00680,Basic,7.99,2025-10-25,,True
SUB000681,CUST00681,Premium,19.99,2024-02-18,,True
SUB000682,CUST00682,Standard,12.99,2023-11-30,,True
SUB000683,CUST00683,Basic,7.99,2025-06-12,2025-07-20,False
SUB000684,CUST00684,Basic,7.99,2025-02-27,,True
SUB000685,CUST00685,Standard,12.99,2025-07-21,,True
SUB000686,CUST00686,Basic,7.99,2025-05-28,,True
SUB000687,CUST00687,Free,0.0,2022-12-06,,True
SUB000688,CUST00688,Standard,12.99,2025-11-11,,True
SUB000689,CUST00689,Basic,7.99,2025-06-14,,True
SUB000690,CUST00690,Standard,12.99,2024-06-14,,True
SUB000691,CUST00691,Premium,19.99,2025-11-15,,True
SUB000692,CUST00692,Free,0.0,2025-11-16,2025-11-16,False
SUB000693,CUST00693,Basic,7.99,2025-05-18,,True
SUB000694,CUST00694,Free,0.0,2025-01-07,,True
SUB000695,CUST00695,Basic,7.99,2025-10-09,,True
SUB000696,CUST00696,Standard,12.99,2024-10-30,,True
SUB000697,CUST00697,Standard,12.99,2025-04-28,,True
SUB000698,CUST00698,Free,0.0,2025-01-19,,True
SUB000699,CUST00699,Standard,12.99,2025-10-26,,True
SUB000700,CUST00700,Basic,7.99,2024-05-13,2025-07-03,False
SUB000701,CUST00701,Standard,12.99,2025-01-10,2025-03-24,False
SUB000702,CUST00702,Premium,19.99,2025-08-19,,True
SUB000703,CUST00703,Free,0.0,2025-11-07,,True
SUB000704,CUST00704,Premium,19.99,2024-12-05,2025-03-15,False
SUB000705,CUST00705,Free,0.0,2023-02-25,,True
SUB000706,CUST00706,Free,0.0,2025-02-01,2025-09-10,False
SUB000707,CUST00707,Premium,19.99,2025-08-30,2025-09-01,False
SUB000708,CUST00708,Standard,12.99,2025-11-07,2025-11-09,False
SUB000709,CUST00709,Basic,7.99,2024-07-19,,True
SUB000710,CUST00710,Standard,12.99,2025-06-20,,True
SUB000711,CUST00711,Basic,7.99,2023-07-19,,True
SUB000712,CUST00712,Basic,7.99,2025-09-07,,True
SUB000713,CUST00713,Free,0.0,2025-09-05,,True
SUB000714,CUST00714,Basic,7.99,2025-11-05,2025-11-07,False
SUB000715,CUST00715,Free,0.0,2025-09-21,,True
SUB000716,CUST00716,Free,0.0,2025-03-05,,True
SUB000717,CUST00717,Family,29.99,2025-09-07,,True
SUB000718,CUST00718,Free,0.0,2025-06-25,,True
SUB000719,CUST00719,Standard,12.99,2024-03-03,2024-04-19,False
SUB000720,CUST00720,Premium,19.99,2025-05-01,2025-07-05,False
SUB000721,CUST00721,Standard,12.99,2025-08-03,,True
SUB000722,CUST00722,Free,0.0,2024-09-12,,True
SUB000723,CUST00723,Basic,7.99,2025-05-18,,True
SUB000724,CUST00724,Family,29.99,2025-03-25,,True
SUB000725,CUST00725,Standard,12.99,2025-04-13,,True
SUB000726,CUST00726,Premium,19.99,2024-12-15,,True
SUB000727,CUST00727,Basic,7.99,2024-07-01,,True
SUB000728,CUST00728,Basic,7.99,2024-09-14,,True
SUB000729,CUST00729,Basic,7.99,2025-08-10,,True
SUB000730,CUST00730,Standard,12.99,2024-12-31,,True
SUB000731,CUST00731,Basic,7.99,2025-06-09,2025-11-05,False
SUB000732,CUST00732,Family,29.99,2025-02-25,,True
SUB000733,CUST00733,Basic,7.99,2025-09-26,,True
SUB000734,CUST00734,Premium,19.99,2025-08-14,,True
SUB000735,CUST00735,Standard,12.99,2025-08-17,,True
SUB000736,CUST00736,Basic,7.99,2025-06-25,2025-09-24,False
SUB000737,CUST00737,Basic,7.99,2024-08-28,,True
SUB000738,CUST00738,Free,0.0,2025-06-20,2025-10-01,False
SUB000739,CUST00739,Basic,7.99,2024-04-04,,True
SUB000740,CUST00740,Free,0.0,2024-07-19,2025-02-03,False
SUB000741,CUST00741,Family,29.99,2024-10-14,2025-09-06,False
SUB000742,CUST00742,Standard,12.99,2025-08-21,,True
SUB000743,CUST00743,Free,0.0,2025-09-22,2025-10-15,False
SUB000744,CUST00744,Basic,7.99,2025-07-16,2025-10-13,False
SUB000745,CUST00745,Basic,7.99,2025-08-22,2025-09-25,False
SUB000746,CUST00746,Premium,19.99,2025-03-02,,True
SUB000747,CUST00747,Basic,7.99,2025-05-09,,True
SUB000748,CUST00748,Standard,12.99,2025-10-14,,True
SUB000749,CUST00749,Premium,19.99,2024-09-26,2025-10-23,False
SUB000750,CUST00750,Standard,12.99,2025-06-13,2025-07-22,False
SUB000751,CUST00751,Basic,7.99,2025-08-10,,True
SUB000752,CUST00752,Standard,12.99,2025-03-27,,True
SUB000753,CUST00753,Basic,7.99,2024-05-04,,True
SUB000754,CUST00754,Premium,19.99,2025-10-13,2025-11-17,False
SUB000755,CUST00755,Premium,19.99,2024-10-29,,True
SUB000756,CUST00756,Premium,19.99,2024-03-09,,True
SUB000757,CUST00757,Basic,7.99,2025-07-24,,True
SUB000758,CUST00758,Standard,12.99,2024-05-07,2025-06-13,False
SUB000759,CUST00759,Standard,12.99,2024-09-10,,True
SUB000760,CUST00760,Basic,7.99,2024-12-05,,True
SUB000761,CUST00761,Standard,12.99,2025-08-01,,True
SUB000762,CUST00762,Basic,7.99,2025-10-26,,True
SUB000763,CUST00763,Standard,12.99,2024-05-20,,True
SUB000764,CUST00764,Standard,12.99,2025-05-22,,True
SUB000765,CUST00765,Basic,7.99,2023-10-30,,True
SUB000766,CUST00766,Basic,7.99,2025-01-25,,True
SUB000767,CUST00767,Basic,7.99,2024-11-26,,True
SUB000768,CUST00768,Standard,12.99,2023-12-22,2024-09-27,False
SUB000769,CUST00769,Standard,12.99,2025-09-30,2025-11-04,False
SUB000770,CUST00770,Premium,19.99,2024-11-08,,True
SUB000771,CUST00771,Free,0.0,2025-10-30,,True
SUB000772,CUST00772,Basic,7.99,2025-02-13,2025-07-09,False
SUB000773,CUST00773,Basic,7.99,2024-02-01,,True
SUB000774,CUST00774,Basic,7.99,2025-09-02,,True
SUB000775,CUST00775,Basic,7.99,2025-01-28,2025-04-22,False
SUB000776,CUST00776,Basic,7.99,2025-02-03,,True
SUB000777,CUST00777,Standard,12.99,2024-01-04,2024-07-17,False
SUB000778,CUST00778,Standard,12.99,2025-08-09,,True
SUB000779,CUST00779,Premium,19.99,2025-11-03,,True
SUB000780,CUST00780,Basic,7.99,2025-04-01,,True
SUB000781,CUST00781,Standard,12.99,2025-04-16,2025-05-06,False
SUB000782,CUST00782,Family,29.99,2025-11-11,,True
SUB000783,CUST00783,Basic,7.99,2025-11-05,,True
SUB000784,CUST00784,Basic,7.99,2024-10-02,,True
SUB000785,CUST00785,Basic,7.99,2025-11-17,,True
SUB000786,CUST00786,Standard,12.99,2025-09-25,,True
SUB000787,CUST00787,Basic,7.99,2025-10-05,,True
SUB000788,CUST00788,Free,0.0,2025-08-29,,True
SUB000789,CUST00789,Basic,7.99,2025-10-20,,True
SUB000790,CUST00790,Free,0.0,2025-02-12,,True
SUB000791,CUST00791,Basic,7.99,2025-11-13,,True
SUB000792,CUST00792,Standard,12.99,2024-09-24,,True
SUB000793,CUST00793,Basic,7.99,2024-01-28,,True
SUB000794,CUST00794,Premium,19.99,2024-08-03,2025-07-05,False
SUB000795,CUST00795,Premium,19.99,2025-09-18,,True
SUB000796,CUST00796,Standard,12.99,2024-12-09,,True
SUB000797,CUST00797,Standard,12.99,2025-06-01,,True
SUB000798,CUST00798,Free,0.0,2025-09-18,2025-11-12,False
SUB000799,CUST00799,Basic,7.99,2025-10-24,,True
SUB000800,CUST00800,Free,0.0,2024-01-18,2024-04-20,False
SUB000801,CUST00801,Free,0.0,2025-02-16,2025-03-30,False
SUB000802,CUST00802,Standard,12.99,2024-02-14,2024-07-28,False
SUB000803,CUST00803,Premium,19.99,2024-05-14,,True
SUB000804,CUST00804,Standard,12.99,2025-11-07,,True
SUB000805,CUST00805,Basic,7.99,2024-12-22,,True
SUB000806,CUST00806,Standard,12.99,2025-05-19,2025-06-06,False
SUB000807,CUST00807,Premium,19.99,2025-06-10,,True
SUB000808,CUST00808,Basic,7.99,2024-08-30,2025-09-28,False
SUB000809,CUST00809,Basic,7.99,2025-10-26,2025-11-05,False
SUB000810,CUST00810,Basic,7.99,2025-01-22,2025-02-21,False
SUB000811,CUST00811,Basic,7.99,2025-04-08,,True
SUB000812,CUST00812,Free,0.0,2025-10-23,,True
SUB000813,CUST00813,Standard,12.99,2024-08-12,2025-06-10,False
SUB000814,CUST00814,Free,0.0,2025-10-23,,True
SUB000815,CUST00815,Free,0.0,2025-02-06,2025-03-28,False
SUB000816,CUST00816,Premium,19.99,2025-07-04,2025-08-02,False
SUB000817,CUST00817,Basic,7.99,2024-10-11,2024-11-30,False
SUB000818,CUST00818,Standard,12.99,2025-04-21,2025-11-16,False
SUB000819,CUST00819,Free,0.0,2025-03-28,,True
SUB000820,CUST00820,Basic,7.99,2023-08-30,,True
SUB000821,CUST00821,Premium,19.99,2025-08-10,2025-08-21,False
SUB000822,CUST00822,Basic,7.99,2025-06-24,,True
SUB000823,CUST00823,Standard,12.99,2025-06-04,,True
SUB000824,CUST00824,Free,0.0,2025-01-19,2025-02-26,False
SUB000825,CUST00825,Standard,12.99,2025-11-17,,True
SUB000826,CUST00826,Basic,7.99,2025-10-17,,True
SUB000827,CUST00827,Basic,7.99,2024-04-20,2024-10-29,False
SUB000828,CUST00828,Standard,12.99,2024-11-03,,True
SUB000829,CUST00829,Family,29.99,2023-09-26,2025-02-18,False
SUB000830,CUST00830,Basic,7.99,2025-09-03,,True
SUB000831,CUST00831,Basic,7.99,2025-03-12,,True
SUB000832,CUST00832,Standard,12.99,2024-03-15,,True
SUB000833,CUST00833,Premium,19.99,2025-04-30,2025-05-21,False
SUB000834,CUST00834,Premium,19.99,2025-11-03,,True
SUB000835,CUST00835,Basic,7.99,2025-09-28,2025-10-09,False
SUB000836,CUST00836,Basic,7.99,2025-08-15,,True
SUB000837,CUST00837,Premium,19.99,2025-01-21,,True
SUB000838,CUST00838,Basic,7.99,2025-11-11,2025-11-11,False
SUB000839,CUST00839,Free,0.0,2025-04-15,,True
SUB000840,CUST00840,Basic,7.99,2025-10-29,,True
SUB000841,CUST00841,Standard,12.99,2025-11-02,,True
SUB000842,CUST00842,Standard,12.99,2024-02-29,,True
SUB000843,CUST00843,Premium,19.99,2025-10-22,,True
SUB000844,CUST00844,Standard,12.99,2025-06-20,,True
SUB000845,CUST00845,Premium,19.99,2024-07-02,2024-07-17,False
SUB000846,CUST00846,Basic,7.99,2025-03-12,2025-09-07,False
SUB000847,CUST00847,Standard,12.99,2025-10-02,,True
SUB000848,CUST00848,Premium,19.99,2025-05-04,,True
SUB000849,CUST00849,Basic,7.99,2025-09-29,,True
SUB000850,CUST00850,Free,0.0,2023-09-02,,True
SUB000851,CUST00851,Standard,12.99,2025-03-11,,True
SUB000852,CUST00852,Basic,7.99,2025-08-13,,True
SUB000853,CUST00853,Basic,7.99,2024-08-07,,True
